cr.node.sql.delete.count,2022-08-24T00:00:00Z,1,0
cr.node.sql.delete.count,2022-08-24T00:00:10Z,1,0
cr.node.sql.delete.count,2022-08-24T00:00:20Z,1,0
cr.node.sql.delete.count,2022-08-24T00:00:30Z,1,0
cr.node.sql.delete.count,2022-08-24T00:00:40Z,1,0
cr.node.sql.delete.count,2022-08-24T00:00:50Z,1,0
cr.node.sql.delete.count,2022-08-24T00:01:00Z,1,0
cr.node.sql.delete.count,2022-08-24T00:01:10Z,1,0
cr.node.sql.delete.count,2022-08-24T00:01:20Z,1,0
cr.node.sql.delete.count,2022-08-24T00:01:30Z,1,0
cr.node.sql.delete.count,2022-08-24T00:01:40Z,1,0
cr.node.sql.delete.count,2022-08-24T00:01:50Z,1,0
cr.node.sql.delete.count,2022-08-24T00:02:00Z,1,0
cr.node.sql.delete.count,2022-08-24T00:02:10Z,1,0
cr.node.sql.delete.count,2022-08-24T00:02:20Z,1,0
cr.node.sql.delete.count,2022-08-24T00:02:30Z,1,0
cr.node.sql.delete.count,2022-08-24T00:02:40Z,1,0
cr.node.sql.delete.count,2022-08-24T00:02:50Z,1,0
cr.node.sql.delete.count,2022-08-24T00:03:00Z,1,0
cr.node.sql.delete.count,2022-08-24T00:03:10Z,1,0
cr.node.sql.delete.count,2022-08-24T00:03:20Z,1,0
cr.node.sql.delete.count,2022-08-24T00:03:30Z,1,0
cr.node.sql.delete.count,2022-08-24T00:03:40Z,1,0
cr.node.sql.delete.count,2022-08-24T00:03:50Z,1,0
cr.node.sql.delete.count,2022-08-24T00:04:00Z,1,0
cr.node.sql.delete.count,2022-08-24T00:04:10Z,1,0
cr.node.sql.delete.count,2022-08-24T00:04:20Z,1,0
cr.node.sql.delete.count,2022-08-24T00:04:30Z,1,0
cr.node.sql.delete.count,2022-08-24T00:04:40Z,1,0
cr.node.sql.delete.count,2022-08-24T00:04:50Z,1,0
cr.node.sql.delete.count,2022-08-24T00:05:00Z,1,0
cr.node.sql.delete.count,2022-08-24T00:05:10Z,1,0
cr.node.sql.delete.count,2022-08-24T00:05:20Z,1,0
cr.node.sql.delete.count,2022-08-24T00:05:30Z,1,0
cr.node.sql.delete.count,2022-08-24T00:05:40Z,1,0
cr.node.sql.delete.count,2022-08-24T00:05:50Z,1,0
cr.node.sql.delete.count,2022-08-24T00:06:00Z,1,0
cr.node.sql.delete.count,2022-08-24T00:06:10Z,1,0
cr.node.sql.delete.count,2022-08-24T00:06:20Z,1,0
cr.node.sql.delete.count,2022-08-24T00:06:30Z,1,0
cr.node.sql.delete.count,2022-08-24T00:06:40Z,1,0
cr.node.sql.delete.count,2022-08-24T00:06:50Z,1,0
cr.node.sql.delete.count,2022-08-24T00:07:00Z,1,0
cr.node.sql.delete.count,2022-08-24T00:07:10Z,1,0
cr.node.sql.delete.count,2022-08-24T00:07:20Z,1,0
cr.node.sql.delete.count,2022-08-24T00:07:30Z,1,0
cr.node.sql.delete.count,2022-08-24T00:07:40Z,1,0
cr.node.sql.delete.count,2022-08-24T00:07:50Z,1,0
cr.node.sql.delete.count,2022-08-24T00:08:00Z,1,0
cr.node.sql.delete.count,2022-08-24T00:08:10Z,1,0
cr.node.sql.delete.count,2022-08-24T00:08:20Z,1,0
cr.node.sql.delete.count,2022-08-24T00:08:30Z,1,0
cr.node.sql.delete.count,2022-08-24T00:08:40Z,1,0
cr.node.sql.delete.count,2022-08-24T00:08:50Z,1,0
cr.node.sql.delete.count,2022-08-24T00:09:00Z,1,0
cr.node.sql.delete.count,2022-08-24T00:09:10Z,1,0
cr.node.sql.delete.count,2022-08-24T00:09:20Z,1,0
cr.node.sql.delete.count,2022-08-24T00:09:30Z,1,0
cr.node.sql.delete.count,2022-08-24T00:09:40Z,1,0
cr.node.sql.delete.count,2022-08-24T00:09:50Z,1,0
cr.node.sql.delete.count,2022-08-24T00:10:00Z,1,0
cr.node.sql.delete.count,2022-08-24T00:10:10Z,1,0
cr.node.sql.delete.count,2022-08-24T00:10:20Z,1,0
cr.node.sql.delete.count,2022-08-24T00:10:30Z,1,0
cr.node.sql.delete.count,2022-08-24T00:10:40Z,1,0
cr.node.sql.delete.count,2022-08-24T00:10:50Z,1,0
cr.node.sql.delete.count,2022-08-24T00:11:00Z,1,0
cr.node.sql.delete.count,2022-08-24T00:11:10Z,1,0
cr.node.sql.delete.count,2022-08-24T00:11:20Z,1,0
cr.node.sql.delete.count,2022-08-24T00:11:30Z,1,0
cr.node.sql.delete.count,2022-08-24T00:11:40Z,1,0
cr.node.sql.delete.count,2022-08-24T00:11:50Z,1,0
cr.node.sql.delete.count,2022-08-24T00:12:00Z,1,0
cr.node.sql.delete.count,2022-08-24T00:12:10Z,1,0
